gender,tenure,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,TechSupport_No internet service,TechSupport_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,3,0,4,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0
0,3,1,0,2,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,4,1,3,4,1,0,0,1,0,1,0,1,0,1,1,0,0,0
1,2,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0
0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0
1,2,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1,2,1,4,3,1,0,0,1,0,1,0,1,0,1,0,0,1,0
0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0
0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,2,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
0,3,1,3,4,1,0,0,1,0,0,0,1,0,1,1,0,0,0
0,3,0,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0
0,3,0,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4,1,4,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0
0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,2,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
1,4,1,0,2,0,1,1,0,1,0,1,0,0,1,1,0,0,0
1,4,0,3,4,1,0,0,1,0,1,0,0,1,0,1,0,0,0
1,2,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,3,1,4,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4,0,2,3,0,0,0,1,0,1,0,0,0,1,0,0,1,0
0,2,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
0,4,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,2,1,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4,0,3,4,0,0,0,0,0,1,0,1,0,1,1,0,0,0
1,2,1,4,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1
0,3,1,0,2,0,1,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,2,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
0,4,1,0,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0
0,4,0,4,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,2,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
1,4,0,3,4,0,0,0,1,0,1,0,1,0,1,1,0,0,0
1,3,0,2,3,0,0,0,1,0,1,0,1,1,0,0,0,1,0
0,2,1,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,3,1,2,3,0,0,0,1,0,0,0,1,0,1,1,0,0,0
0,4,1,0,2,0,1,1,0,1,0,1,0,0,1,0,0,1,0
0,4,1,0,2,0,1,1,0,1,0,1,0,0,1,0,1,0,0
1,3,1,3,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,4,0,3,4,0,0,0,1,0,0,0,1,0,1,1,0,0,0
0,3,1,1,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,4,0,0,2,0,1,1,0,1,0,1,0,0,1,1,0,0,0
1,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1
1,2,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
0,4,0,3,4,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1
0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,4,1,3,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
0,3,1,3,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1,2,0,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1,4,1,3,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1,2,1,2,2,0,0,0,1,0,1,0,1,1,0,0,0,1,0
1,4,1,4,4,1,0,0,1,0,1,0,1,0,1,0,1,0,0
0,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1
0,2,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1,2,0,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,3,1,4,4,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1,2,0,3,2,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0
0,2,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0
0,3,1,2,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0
0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0
1,2,0,3,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1,2,0,2,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,2,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0
0,2,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0
0,4,0,3,4,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,3,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0
1,4,1,3,4,0,0,0,1,0,1,0,1,0,1,1,0,0,0
1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
0,2,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,4,1,4,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,2,1,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,1,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,3,0,0,2,0,1,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
0,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2,0,3,3,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1,3,1,4,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3,1,4,4,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
1,2,1,2,2,0,0,0,1,0,1,0,1,1,0,0,1,0,0
1,4,0,1,3,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1,2,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,2,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,3,1,4,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1,4,1,4,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0
0,2,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0
0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
1,2,1,2,3,0,0,0,1,0,1,0,1,1,0,0,0,1,1
0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,3,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,4,4,1,0,0,1,0,1,0,0,1,0,1,0,0,0
1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1
1,1,1,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1
0,4,0,2,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0
0,4,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
0,2,0,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,1,3,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
0,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,0,0,2,0,1,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,1,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,4,0,1,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,3,1,1,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0
0,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,3,0,0,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0
1,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,3,0,0,2,0,1,1,0,1,0,1,0,1,0,0,0,0,1
1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
0,4,0,2,4,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
0,4,1,0,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0
0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
1,2,1,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,1
1,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1,4,1,0,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0
0,2,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1,4,1,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,1,4,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,4,0,0,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0
0,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,1,3,0,0,0,1,0,1,0,1,1,0,0,0,0,0
1,2,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,2,1,3,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1
0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,2,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,4,0,1,3,0,0,0,1,0,1,0,1,1,0,1,0,0,0
0,1,0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,3,1,2,3,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1,3,0,0,2,0,1,1,0,1,0,1,0,1,0,0,1,0,0
0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,3,2,1,0,0,0,0,1,0,1,0,0,0,0,1,1
1,1,0,4,2,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1,4,1,4,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0
0,3,1,2,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
1,4,0,3,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,4,1,0,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4,1,3,4,1,0,0,0,0,1,0,1,1,0,0,0,0,0
1,3,1,3,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,3,0,0,2,0,1,1,0,1,0,1,0,0,1,1,0,0,0
1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1,2,1,2,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,3,0,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,2,1,4,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0
0,2,1,3,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,4,0,0,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0
1,3,1,4,4,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0,4,1,4,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0
0,4,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,0
0,2,0,4,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,3,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
1,3,0,2,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0
0,2,0,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0,2,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
0,4,0,4,4,1,0,0,1,0,1,0,1,0,1,1,0,0,0
1,2,1,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2,0,3,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1,2,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
0,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,4,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4,1,2,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,3,1,4,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,4,0,4,4,1,0,0,1,0,0,0,1,0,1,0,0,0,1
0,3,0,1,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,4,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,2,0,4,3,1,0,0,0,0,1,0,0,0,0,0,0,1,1
0,4,1,4,4,1,0,0,0,0,1,0,1,0,1,0,0,0,1
1,3,0,2,3,0,0,0,1,0,1,0,1,0,1,0,0,0,0
0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1,2,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1
1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0
1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1
0,2,1,4,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1
0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,2,1,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,2,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
0,4,1,2,3,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,2,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1,4,4,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,0,1,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,3,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,2,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,3,1,4,4,1,0,0,0,0,1,0,1,0,1,0,0,1,0
1,4,1,4,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0
0,3,1,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,4,0,4,4,1,0,0,1,0,1,0,1,0,1,1,0,0,0
0,3,1,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4,0,3,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,2,1,3,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0
1,4,1,4,4,1,0,0,0,0,1,0,0,1,0,1,0,0,1
0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1,2,1,1,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,1,4,4,1,0,0,1,0,0,0,1,0,1,0,1,0,0
0,3,1,4,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,1,2,3,0,0,0,0,0,1,0,1,0,1,1,0,0,0
0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2,0,4,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,3,1,2,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,3,1,3,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1,3,1,4,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,1,4,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1,3,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,3,0,1,3,0,0,0,1,0,0,0,1,1,0,0,0,1,0
0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,1,0,2,0,1,1,0,1,0,1,0,0,1,1,0,0,0
0,4,1,4,4,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,3,1,3,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1,3,1,0,2,0,1,1,0,1,0,1,0,0,1,1,0,0,0
0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
1,2,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
0,3,0,1,3,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0,4,1,4,4,1,0,0,1,0,1,0,0,0,1,0,1,0,0
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,2,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
1,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
1,4,1,2,4,0,0,0,1,0,1,0,1,0,1,1,0,0,0
0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3,1,3,3,0,0,0,1,0,1,0,1,0,1,0,0,1,0
0,2,1,3,3,1,0,0,1,0,0,0,1,1,0,0,1,0,0
0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,4,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,1,2,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1,1,1,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0,4,0,1,2,0,1,1,0,1,0,1,0,0,1,1,0,0,0
0,3,0,0,2,0,1,1,0,1,0,1,0,0,1,0,0,1,0
1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,3,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0
0,3,0,2,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1,4,0,3,4,0,0,0,1,0,1,0,1,0,1,0,0,1,0
1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1,2,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,1,1,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0
0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1
0,1,0,3,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0
0,2,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0
1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,2,1,4,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
0,4,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,2,1,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1,3,1,4,4,1,0,0,0,0,1,0,1,0,1,0,0,0,1
0,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,1,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,2,1,4,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1,2,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
1,2,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,3,0,0,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0
1,2,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
1,3,1,4,4,1,0,0,1,0,0,0,1,1,0,0,0,1,1
1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,3,0,4,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1,4,1,4,4,1,0,0,0,0,1,0,0,0,0,0,1,0,1
0,3,1,1,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0,4,1,4,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0
0,2,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0
1,2,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
1,3,1,1,2,0,1,1,0,1,0,1,0,0,1,0,1,0,0
0,4,1,2,4,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,2,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
0,4,0,3,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0
1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,3,1,3,3,0,0,0,1,0,1,0,1,1,0,1,0,0,0
1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0
0,3,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
1,3,0,0,2,0,1,1,0,1,0,1,0,0,1,0,0,1,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,0,0,2,0,1,1,0,1,0,1,0,0,1,1,0,0,0
0,4,1,4,4,1,0,0,1,0,1,0,1,0,1,1,0,0,0
0,2,1,4,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
